label,Star Rating,Sentences
Galaxy Grand,4,"EVERYONE IS NOW COMPARING SAMSUNG WITH MICROMAX AND I WAS ALSO ONE AMOUNG THEM. BUT AFTER GOING THROUGH A REVIEW PROCESS FINALLY SELECTED SAMSUNG. THIS PHONE IS AWESOME IN ITS RANGE. THE FEATURES ARE TOO GOOD AND THE DISPLAY IS ENJOYABLE.DIDN'T FIND MUCH ISSUE WITH THE 480 X 800 PIXEL RESOLUTION DISPLAY.
      
      
      IT HAS GOT A GOOD BATTERY BACK-UP AND SUGGEST USING WIFI WHERE EVER POSSIBLE IN ORDER TO HAVE A LONG BATTERY BACK-UP. THE MOBILE DATA OPTION WILL SIMPLE EAT AWAY THE BATTERY BACKUP. THE AUDIO QUALITY IS VERY GOOD AND THE 2 MP FRONT CAMERA IS GOOD FOR VIDEO CHAT. THIS PHONE HAS PROBLEM WITH GPRS SETTINGS AND IF YOU ARE NOT ABLE TO CONFIGURE IT MAY HAVE TO TAKE HELP OF SOME EXPERT OR HAVE TO VISIT THE NEAREST SERVICE CENTRE. IT TOOK A DAY FOR ME TO UNDERSTAND IT AND HAVE WASTED MY TIME IN SHOUTING AT THE MOBILE SERVICE PROVIDER.
      
      
      NO MUCH PROBLEMS OTHER THAN THIS AND RECOMMEND PEOPLE TO TRY THIS OUT."
Galaxy Grand,4,"EXCELLENT FEATURED MOBILE.
      
      GOOD PERFORMANCE IN MULTI-TASKING.
      
      CAN GIVE A MAX OF 1 DAY BATTERY BACKUP WITH BEST USAGE.
      
      
      COMPETITIVE PRICE COMPARED TO OTHER ONLINE STORES.
      
      NICE DEAL IN FILPKART WITH ADDED FREEBIES."
Galaxy Grand,4,"FIRST OF TNX TO FLIPKART FOR THERE ROCKING PACKAGE AND QUICK DELIVERY WITHIN 2 DAYS....
      
      
      BUT I M LITTLE DIS-APPOINT BCZ THE THE DAY I PURCHASED THAT THAT IT COST 19.5K BUT THE NEXT ITS PRICE WAS 5%DISCOUNT SO I LOST 1K APPROX..
      
      
      NOW ABOUT THE PHONE, ITS A NICE WORK BY SAMSUNG...
      
      PH SPEED, CAMERA, HANDY AND GRT OTHER FEATHERS ARE MARVELOUS ... I AM ENJOYING THE PHONE...
      
      
      FULL HD PHOTO, VEDIO AND A LOTS OF THING.... HV THIS AND SEE THE MAGIC...."
Galaxy Grand,4,"FLIPKART'S SERVICE IS EXCELLENT. WITHIN 24 HOURS OF ORDERING I RECEIVED THE PRODUCT EVEN THOUGH THEY INDICATED 3-4 BUSINESS DAYS IN THEIR SITE.PACKING WAS VERY GOOD. COMPONENTS IN THE PRODUCT WERE ALSO ORIGINAL. IT IS A RELIABLE SITE FOR ONLINE PURCHASE.
      
      
      GOOD PRODUCT FOR THE PRICE.
      
      THE PRODUCT IS LITTLE HEAVY AND DOES NOT FIT INTO POCKET. DURATION OF BATTERY CHARGE IS VERY LESS(NOT EVEN ONE DAY)."
Galaxy Grand,4,"GOOD LOOKING PHONE,  SCREEN SIZE IS HUGE WHICH MAKE IT TO LOOK LIKE S3.
      
      
      SAME PHONE IS NOW IN MARKET FOR EBAY LESS IN PRICE. MY FRIEND SHOWED AFTER I RECEIVED :-(
      
      
      BOTH MEMORY CARD AND PHONE WAS SHIPPED DIFFERENTLY, WHICH MADE ME PISSED OF ON FLIPCART"
Galaxy Grand,4,"GOOD PHONE WITH LARGE SCREEN. ITS OK IF YOUR USAGE IS NORMAL AND RESTRICTED TO FEW SIMPLE GAMES, CALLS AND MESSAGES. BUT IF YOU START DOWNLOADING HD GAMES OR VIDEOS OR FEW MULTITASKING, IT STARTS TO HANG A LOT.
      
      
      BUT THE FLIPKART SERVICE WAS AS USUAL, THE BEST. PHONE REACHED IN 3 BUSINESS DAYS."
Galaxy Grand,4,"GOT THIS PHONE A WEEK BACK TO REPLACE A SAMSUNG WAVE III AND EXPERIA SOLA, MUST SAY THAT THE EXPERIENCE HAS BEEN EXTREMELY SATISFACTORY TILL DATE. A LOT HAS BEEN WRITTEN ABOUT THE DISPLAY BUT BELIEVE ME - I WOULD CONSIDER THIS AT PAR WITH WAVE III AND EXPERIA WITH ITS BRAVIA ENGINE. THE UI IS SUPER SMOOTH AND FAST - I HAVE A HOST OF MAILS SERVICES AND OTHER THINGS RUNNING IN THE BACKGROUND WITH ABSOLUTELY NO HICCUPS OR ANY LAG WHAT SO EVER. I AM A HEAVY USER OF 3G AND THE RESULTS THAT I GET FROM SPEEDTEST.NET HAS ME SURPRISED - I AM AVERAGING 3.1 - 3.2 MBPS WHERE AS THE SAME CONNECTING IN MY EARLIER DEVICES NEVER RAN MORE THAN 2 MBPS. IT IS NOT AS BIG AS NOTE AND CAN BE CONVENIENTLY CARRIED IN YOUR TROUSER POCKET. IT HAS NEARLY ALL THE FEATURES AVAILABLE IN A MUCH EXPENSIVE MODEL LIKE NOTE2 EXCEPT THE S PEN.
      
      I CAN NOT COMMENT ABOUT MICROMAX BUT I BELIEVE IT IS A DUAL BAND PHONE AND WOULD NOT ALLOW ME TO CARRY IT ALL OVER THE WORLD.
      
      IN MY OPINION RIGHT NOW THIS IS THE BEST DUAL SIM PHONE AVAILABLE THAT I CAN USE OUTSIDE INDIA AS WELL.
      
      
      THE ONLY THING THAT I BELIEVE COULD HAVE BEEN BETTER IS THE BATTERY - HEAVY USAGE DRAINS THE BATTERY IN 8 -10 HRS."
Galaxy Grand,4,"HAVE BOUGHT IT ON CASH BACK OFFER AT 18.2K
      
      
      DEFINITELY WORTH THE PRICE. MICROMAX HD - COMPLAINTS ABOUT SOFTWARE BUGS AND ALSO WITH LOW SERVICE QUALITY.
      
      
      I HAVE DOWNLOADED ALMOST 300 APPS AND THE PHONE IS SMOOTH DESPITE MANY APPS OPERATING
      
      
      AS PROS ARE ALREADY KNOWN, FEW CONS ARE AS FOLLOWS:
      
      
      1. TRANSFER OF APPS TO SD CARD IS NOT POSSIBLE AS OF NOW. SO HIGH MB GAMES UNFORTUNATELY DOESN'T GEL WELL.
      
      
      2. IF YOU ARE USING INTERNET ON SIM 2 NO APP WILL MEASURE THE USAGE. INTERNET USAGE WILL ONLY BE MEASURED ON SIM 1
      
      
      3. VODAFONE FREE OFFER OF 2G &AMP; 3G INTERNET DOESN'T WORK. ALREADY THEIR 3G IS NOT PERMITTED FOR NEW SIMS IN MANY CIRCLES. THE 2G FREE OFFER ALSO DOESN'T WORK AND THE VODAFONE CALL CENTRE DOESNT RESPOND.
      
      
      4.ITS VERY HARD TO OPERATE WITH ONE HAND
      
      
      5.GRAND QUATTRO IS PRICED AT 16570 !
      
      
      DESPITE THE PROBLEM OF NOT BEING ABLE TO TRANSFER APPS TO SD CARD, REST ALL ARE ACCEPTABLE. HOPE SAMSUNG COMES UP WITH A SOLUTION."
Galaxy Grand,4,"HELLO EVERYONE,
      
      
      I CAME ACROSS THIS PHONE FROM ONE OF MY FRIEND WHO EXPLAINED IT EACH AND EVERY AMAZING FEATURE. THEN ITSELF I DECIDED TO GET ONE OF THIS FOR MYSELF..
      
      
      THESE ARE THE OBSERVATIONS BY ME AFTER USING THIS FOR A MONTH.
      
      
      PROS:
      
      ALL THE FEATURES ARE COOL.
      
      
      THE MUSIC-PLAYING QUALITY IS HIGHLY WORTH-NOTICING EVEN WHEN PLAYED THROUGH MUSIC SYSTEM AND HEADPHONES.
      
      
      THE CAMERA IS SO GOOD THAT IT CAN CLEARLY TAKE HIGH QUALITY PICTURES WITHOUT ANY TIME-DELAY. RECORDING VIDEO IS FUN.
      
      
      THE TOUCH WORKS SO PERFECTLY THAT WE CAN SURF THROUGH THE MOBILE WITHIN NO TIME.
      
      AND THE SCREEN SIZE IS VERY GREAT FOR VIEWING VIDEOS AND PICTURES. EVEN THE 1080P VIDEOS ARE BEING PLAYED VERY SMOOTHLY (EVEN IN THE MINIMISED MODE).
      
      
      THE FRONT CAM ALSO HAS A GREAT QUALITY OUTPUT THAN MANY BIG SMART PHONES.
      
      
      CONS:
      
      ANYWAY, I'M LITTLE DISAPPOINTED WITH THE UI THAT IS PROVIDED BY SAMSUNG FOR CALLING AND MESSAGING.
      
      
      THE PHONE APP (WHICH IS USED TO MAKE CALLS) LACKS SOME OF THE BASIC FEATURES LIKE VIEWING LAST DIALED NUMBERS WHEN IT IS IN THE DIALER MODE, ONE HAS TO MOVE TO THE TOP OF THE SCREEN AN PRESS 'CALL LOG' FOR VIEWING THEM. THE PRESENTATION OF THE LISTS IS ALSO A BIT MORE HISTORIC.
      
      
      I DONNO WHY THE 'CALL LOG' RECORDS THE HISTORY OF INCOMING AND OUTGOING MESSAGES, MAKING THE CALL LOG PAGE A BIT MORE HEAVILY LOADED. ALSO, IT DOESNT GROUP THE LOGGED ENTRIES, EACH LOG MAKES A NEW ENTRY IN THE 'CALL LOG' PAGE. (FOR EXAMPLE, IF I MADE SUCCESSIVELY 10 CALLS TO THE SAME PERSON, IT RECORDS AS 10 ENTRIES INSTEAD OF GROUPING).
      
      
      COMING TO THE MESSAGING PART, THE TEXT EDITOR HAS NO T9 MODE. IT DOESN'T CHECK FOR SPELLING MISTAKES EVEN IN ENGLISH. THE INTERFACE FOR TYPING AND SELECTING TEXT ARE NOT WELL DESIGNED. (NO SETTINGS FOR VIBRATION FEEDBACK WHILE TYPING EACH ALPHABET OVER KEYPAD)
      
      
      SO, OVERALL CONCLUSION IS THAT- THIS MOBILE IS ENRICHED WITH MANY NEW FEATURES, BUT I FEEL SAMSUNG FAILED TO UPDATE ITS OWN VERSION RELATED TO THE FUNCTIONALITY OF THE MOBILE.
      
      ANYWAY, THESE CALLER AND MESSAGING FUNCTIONALITIES CAN BE SUBSTITUTED BY APPS FROM PLAY STORE.
      
      
      (I WAS PREVIOUSLY A HTC MOBILE USER AND THESE CALLING AND MESSAGING FUNCTIONALITIES ARE EXCELLENTLY DESIGNED IN HTC, AND THAT IS WHAT MADE ME FEEL THIS...)
      
      
      FINALLY, I WISH TO SAY THAT IF U R ACCUSTOMED WITH THE INTERFACE PROVIDED FOR SAMSUNG FOR CALLING AND MSG'ING, THEN THIS IS A VERY GOOD CHOICE OF MOBILE IN THIS PRICE RANGE..."
Galaxy Grand,4,"HELLO PEOPLE I HAD PURCHASED GRAND DUOS FROM FLIPKART AT THE TIME IT WAS JUST LAUNCHED..
      
      I HAVE BEEN USING THIS PHONE FOR A CONSIDERABLE PERIOD OF TIME.. AND I BELIEVE ITS A GOOD PHONE.. 1.2GHZ DUAL CORE 1 GB RAM IS A PRETTY DESENT CONFIGURATION FOR ALMOST ALL YOUR DAILY TASKS. IT ACTUALLY HANDLES ALMOST EVERY ESSENTIAL APP VERY EFFICIENTLY.. YOU DONT HAVE LAGS AND DONT HAVE TO OFTEN RESTART THE PHONE. WITH SOME MINOR TWEAKS YOU CAN HAVE AN ANTUTU BENCHMARK SCORE OF 8500+.
      
      
      **NOW MANY BELIEVE THAT ~180 PIXEL DENSITY WILL MAKE FOR A VERY BAD DISPLAY IN TERMS OF RESOLUTION.. BUT THE DISPLAY INFACT LOOKS VERY GOOD. THERE IS NO OBSERVABLE PIX-ELATION THE 5INCH SCREEN IS BRIGHT HAS GREAT VIEWING ANGLES AND BRIGHT.
      
      
      **ABOUT HD GAMING.. I PLAYED NOVA 3,GTA VICE CITY AND MOSTWANTED... IT JUS PLAYS THESE GAMES SUPERB EVEN BETTER THAN MANY OTHER EXPENSIVE PHONES..
      
      (THE REASON IS IT PLAYS GAMES ON A LESS RESOLUTION IE QVGA AND FOR THAT REASON 1.2GHZ PROCESSOR WITH 1 GIG RAM IS PRETTY MUCH FINE) THE BROADCOM VIDEOCORE 4 GPU IS NEW AS COMPARED TO SAMSUNGS CONVENTIONAL CHOICE OF MALI 400MP'S.!!! BUT STILL YOU WILL BE CONVINCED. AND PS CONTRARY TO THE MYTH SUBWAY SURFERS WORKS ON GRAND WITHOUT ANY HASSLE.
      
      
      **THE BATTERY ON THE PHONE HOWEVER FALLS HORT LASTS 8 HOURS ON DUAL SIM AND 3G NET.. BUT THATS SOMETHING YOU CAN DO WITH.
      
      AND PS IF YOU WANT A GAMING DEVICE GO FOR PHONES HAVING NVIDIA TEGRA 3..BUT THEN A MOBILE IS NOT MEANT FOR GAMING AND GRAND BEING A DUAL SIM.. IT STILL MANAGES TO PLAY WELL!!
      
      
      ** THE DISAPPOINTING THING IS IT HAS GOT ONLY 8GB OF INTERNAL STORAGE OUT OF WHICH ONLY 4G IS AVAILABLE THAT CAN BE A CONCERN BUT AGAIN IF U CAN ROOT IT THEN YOU CAN SWAP INTERNAL TO EXTERNAL MEMORY.
      
      
      ** THE PHONE DOESN'T COME WITH A GORILLA GLASS BUT THE BUILD QUALITY IS SUPERB AND IS ALMOST SIMILAR TO NOTE 2. IT FEELS GOOD IN THE HAND AND IS QUITE SIMILAR TO THE S4 THE CURRENT FLAGSHIP.
      
      
      ** I MISS HAVING AN HDMI OUT BUT THAT IS LESS REQUIRED FOR MY INTENDED PURPOSE.
      
      
      ** ABOUT THE OS.. TOUCHWIZ UI ON JELLYBEAN ITS FLUID UNLESS U MESS IT UP WID A ZILLION WIDGETS. YOU HAVE REGULAR UPDATES.. TALKING ABOUT ANDROID DEVELOPMENT ITS TAKING PACE YOU HAVE A COUPLE OF MODS TO INTEGRATE NOTE2 FEATURES AND A COUPLE OF CUSTOM ROMS.
      
      
      SO THESE ARE SOME THINGS I WOULD LIKE TO SHARE ABOUT THE GRAND.OVERALL ITS A GOOD PHONE. FLIPKART HAD GIVEN ME A GREAT COMBO DEAL WHICH MADE ME EVEN MORE HAPPY. IF YOU WANT TO PURCHASE IT GO AHEAD IT SURELY WONT DISAPPOINT YOU.
      
      
      COMPARING IT WITH MICROMAX. WELL I DONT OWN A MICROMAX SO I CANT COMMENT BUT I HAVE A GOOD FEELING ABOUT OWNING A SAMSUNG!! =)"
Galaxy Grand,4,"HI ALL, I BOUGHT THIS PHONE FROM FLIPKART ON 18TH MARCH, 2013 &AMP; WAS EXPECTING MY ORDER BY 20TH. BUT FLIPKART GAVE ME A SWEET SURPRISE BY DELIVERING THE GRAND ON THE VERY NEXT DAY I.E, 19TH MARCH. FELT V.V.HAPPY. VERY GOOD SERVICE FROM FLIPKART CHEERS!!!!
      
      
      COMING ABOUT THE GRAND EXPERIENCE:
      
      
      THE EXPERIENCE IS SIMPLY AWESOME. FIRST OF ALL THE SCREEN WAS NOT REALLY AN ISSUE AS MANY WERE EXPECTING &AMP; COMPARING IT TO MICROMAX CANVAS HD. THE SCREEN MAY NOT BE HD BUT IT IS CLEAR &AMP; BRIGHT - GAMES, SITES, EVERYTHING LOOKS REALLY GOOD NOT AS GOOD AS AMOLED BUT DEFINETLY GOOD &AMP; NOT A DEAL BREAKER.
      
      
      COMING TO PEOPLE WHO ARE CONFUSED TO BUY GRAND OVER CANVAS HD - GOOD BRANDS LIKE SAMSUNG, HTC, SE ETC USE GOOD CHIPSETS &AMP; PROCESSORS SO THE PHONES WILL NOT HEAT UP QUICKLY EVEN AFTER NICE USE OF NET, GAMES, ETC. BUT PHONES LIKE CANVAS HD &AMP; ALL THEY USE NORMAL CHIPSETS &AMP; PROCESSORS WHICH WILL CAUSE THE PHONES TO HEAT UP AFTER A CERTAIN POINT OF TIME. BELIEVE ME THIS HAPPENS A LOTTT..
      
      
      THE PROCESSOR IN GRAND IS REALLY GOOD &AMP; MULTI-TASKING IS FLUID. BATTERY BACKUP IS VERY GOOD. DON'T GO WITH THE BENCHMARK RESULTS GUYS THIS PHONE IS AWESOME. I'M A GADGET GEEK &AMP; I USE A LOT OF PHONE'S BUT WAS LOOKING FOR A NICE DUAL SIM PHONE FROM A GOOD BRAND HENCE BOUGHT THE PHONE &AMP; BELIEVE ME MANY WOULD LOVE THIS PHONE.
      
      
      NOW COMING TO THE CONS PART - ONE CANT MOVE THE APPLICATIONS FROM INTERNAL MEMORY TO SD CARD. PRICING SHOULD BE AROUND 18K. OTHERS ARE VERY NEGLIGIBLE AS COOL APPS &AMP; MOTION SENSORS WE GIVEN BY SAMSUNG.
      
      
      FINAL VERDICT: GO FOR IT GUYS!!! GRAND ROCKS."
Galaxy Grand,4,"HI ALL,
      
      
      GOT THIS PHONE IN THE MONTH OF MAY AND HAVE BEEN USING IT SINCE. BELOW ARE MY OBSERVATIONS.
      
      
      1. BATTERY LASTS FOR A DAY WITH NORMAL USAGE LIKE CALLS, SKYPE ON 3G, CAMERA .ETC. WHICH IS OK
      
      2. TOO LESS INTERNAL MEMORY AND AS A RESULT NOT MANY APPS CAN BE INSTALLED. NEED TO PURCHASE A MEMORY CARD WHICH IS EXTRA
      
      3. TIME TAKEN TO ACHIVE A 100% CHARGE IS ABOUT 2.5 HOURS WHICH I FEEL IS ON THE HIGHER SIDE
      
      
      OVERALL I WOULD SAY THAT THE PHONE IS GOOD FOR THE PRICE WE PAY. HOPE THIS MINI REVIEW IS HELPFUL.
      
      
      AS REGARDS FLIPKART IS CONCERNED I SAY THAT THEY PROVIDE THE BEST SERVICE. EVEN THEIR PPL ON THE PHONE MAKE SURE THAT YOUR QUERIES ARE ANSWERED TO. I GOT THE PHONE WITHIN 3 DAYS OF ME ORDERING IT. IT CAME IN A PROPERLY SEALED OUTER PACKAGE. THE INSIDE PHONE PACKAGE WAS ALSO SEALED. HATS OFF TO FLIPKART FOR A GREAT SERVICE.
      
      
      CHEERS..."
Galaxy Grand,4,"HI HAVE BEEN USING THIS PHONE FOR ALMOST A MONTH NOW. THE PHONE IS EXCELLENT FOR THIS PRICE RANGE WITH ALMOST ALL FEATURES YOU CAN THINK OFF.. DUAL SIM EXPERIENCE IS SEAMLESS AND BATTERY BACK UP IS GOOD LASTS FULL DAY WITH GOOD USE. WIFI IS SMOOTH AND WITH 1GB RAM ALL APPLICATIONS WORK VERY SMOOTH ON THIS PHONE. METALLIC BLUE COLOUR IS STUNNING AND THE FLIP COVER GOT FREE WITH THIS PHONE IS OF HIGH QUALITY.. VIDEO PLAY BACK IS STUNNING WITH 16M COLOUR.. THE PHONE LAGS A BIT SOME TIMES WHEN TOO MANY APPLICATIONS ARE WORKING BUT COME ON WHICH PHONE DOESN'T HAVE A PROBLEM EVEN APPLE PHONES HAVE PROBLEMS..
      
      
      SO ITS JUST GO FOR IT... CHEERS !!!!!"
Galaxy Grand,4,"HI, FIRST OF ALL FLIPKART IS AWESOME FOR FAST DELIVERY &AMP; AT REASONABLE PRICES. I PLACED THE ORDER ON 12TH MARCH &AMP; THEY DELIVERED IT ON 14TH OF MARCH 2DAYS BEFORE EXPECTED DELIVERY DATE. PACKAGING WAS ALSO GOOD.
      
      
      I BOUGHT IT IN COMBO OFFER WITH SAMSUNG WIRELESS HEADSET. ITS A GREAT DEAL &AMP; THE HEADSET IS AWESOME THOUGH I DIDN'T USE IT MANY :P
      
      NOW ABOUT THE PHONE. THE PHONE IS AWESOME. IT SHOULD NOT BE COMPARED WITH CANVAS HD. BOTH OF THEM HAVE SAME SPECS BUT GRAND HAS SO MANY FEATURES THAT U NEVER LEFT THE PHONE, U WILL BECOME FAN OF IT. PRO'S ALL R THE THINGS WHICH CERTIFY BUYER MENTION IN OTHER COMMENTS(I ALSO OVERVIEW SOME OF THEM). I WANT TO DRAG A CONCLUSION ON THE CON'S......
      
      
      1. BATTERY BACKUP IS REALLY POOR. IT BARELY LAST FOR ONE DAY WITH 2-3 HOURS GAMING, 2-3 HOURS INTERNET, 30MIN CALLING &AMP; PUTTING THE SCREEN IN AUTO MODE. ONLY FOR BATTERY I M GIVING IT 4 STARS. THOUGH U CANT EXPECT MORE FROM THIS PRICE... :D
      
      2. EVERYONE TALKING ABOUT ITS DISPLAY. I WANT TO SAY THAT ITS GOOD. SAMSUNG MANAGE THE PIXELATION VERY WELL IN THIS PHONE THAT THE WVGA DISPALY WONT BOTHER U... BUT THE ISSUE IS FADE SCREEN. SOMETIME AUTOMATICALLY THE SCREEN FADE( MAYBE ONCE IN A DAY OR 2) WHEN IT WAS IN AUTO MODE, WHICH SAMSUNG FIXED BY LATEST FIRMWARE UPDATE (YESTERDAY'S UPDATE). NOW NO MORE COMPLAIN REGARDING FADE SCREEN.
      
      
      PRO'S ARE---
      
      1. UTTERLY BUTTERLY SMOOTH PHONE. GREAT CPU PERFORMANCE.  SCREEN TOUCH N GAMING EXPERIENCE IS AWESOME.
      
      2. SO MUCH OF RAM AVAILABLE IF U R NOT INSTALLING MANY APPS &AMP; INTERNAL STORAGE IS ALSO HUGE  FOR ME.
      
      3. CAMERA IS FABULOUS &AMP; COMAPREABLE WITH NOTE 2 AS IT HAS ALL FEATURE OF NOTE 2 CAMERA.
      
      4. FEW MOTION WHICH ARE THE INVENTION OF SAMSUNG ARE GREAT.
      
      5. SCREEN IS GOOD FOR STUDY E-BOOK WHICH IS MY MAIN NEED &AMP; ITS SATISFY ME.
      
      6. MULTITASKING IS REALLY A GREAT FEATURE WHICH SAMSUNG ADD ON THIS PHONE. U CAN MESSAGE, SURF NET, CHECK UR EMAIL FROM A SINGLE 5 INCH SCREEN.
      
      
      IF U ARE A MODERATE USER &AMP; A BUDGET OF 20-25 K BLINDLY GO FOR SAMSUNG GALAXY GRAND. ITS REALLY GRAND!!!!!"
Galaxy Grand,4,"HI,
      
      
      VERY USEFUL INFORMATION SHARED BY SOME GUYS. THANK YOU SO MUCH. LET ME SHARE MINE.
      
      
      I GOT THIS PHONE SOON AFTER RELEASING THE OFFER OR 15% CASH BACK.
      
      
      MY EXPERIENCE WITH THIS IS TOO GOOD EXCEPT SOME PROBLEMS.
      
      
      IF I KEEP THIS PHONE IDLE FOR A LONG TIME (5 TO 6 HRS), SOMETIMES, IT GETS SWITCHED OFF AUTOMATICALLY AND THE POWER BUTTON STOPS WORKING. I HAVE TO REMOVE BACK COVER AND RESET THE BATTERY TO SWITCH ON. THIS HAPPENED THRICE IN 7 DAYS. WHEN I CALLED THE SUPPORT TEAM OF SAMSUNG, I CAME TO KNOW THERE MIGHT BE A PROBLEM OF SOFTWARE UPDATES. EVEN AFTER UPDATING THE SOFTWARE WITH THE HELP OF 3G INTERNET SERVICE, IT HAPPENED ONCE. I AM WAITING TO HAPPEN IT FOR THE 4TH TIME SO THAT I CAN CARRY THE PHONE TO SERVICE CENTER TO SHOW THE SITUATION.
      
      
      SOME TIMES IT HANGS. IF YOU USE A HD LIVE WALLPAPER, THE SYSTEM WORKS VERY SLOW.
      
      
      BATTERY BACKUP IS BAD. I SHOULD SAY.
      
      
      APART FROM THE ABOVE ISSUES, I HAVE NOT FACED ANY OTHER PROBLEMS YET."
Galaxy Grand,4,I AM EXTREMELY HAPPY WITH THE PHONE BUT WAS EXTREMELY DISAPPOINTED COS FLIPKART PROMISED TO DELIVER IT BY THE 4TH OF APRIL AND DID SO ONLY ON THE 8TH... BUT OTHERWISE THE PHONE IS KICKASS.. TOALLY WORTH EVERY PENNY. FOR ALL THOSE WHO ARE LOOKING FOR A MID RANGE PHONE U CANNOT GET A BETTER DEAL... BRILLIANT PROCESSOR.. THE PHONE'S REALLY FAST... THERE ARE NO PROBS WITH THE RESOLUTION AS IS THE COMMON NOTION.. ITS EVERYTHING U CAN WANT!!!
Galaxy Grand,4,"I AM USING THIS PHONE FOR THE PAST ONE MONTH. IT IS GOOD PHONE EXCEPT THAT THERE IS LAG IN ITS RESPONSE FOR ANY OPERATION. FOR EXAMPLE, IF YOU OPEN A APP, IT WILL TAKE FEW SECONDS TO OPEN IT.. THE DISPLAY IS OK.  BEST PHONE IN DUAL SIM CATEGORY."
Galaxy Grand,4,"I AM USING THIS PHONE SINCE 14 DAYS.ACCORDING TO PHONES PERFORMANCE ITS VERY GOOD BETTER THAN EXPECTED. I HAVE DOWNLOAD AROUND 60-70 APPS.GAMES LIKE DEAD TRIGGER, TEMPLE RUN 1-2, FRONTLINE COMMANDO, BLOOD &AMP; GLOORY ETC.IT PLAYS BUTTERLY THERE IS NO LAG IN GAMING. OVERALL PERFORMANCE OF THIS PHONE IS VERY GOOD &AMP; BEST AMONG ALL MIDRANGE PHONE CATEGORY. I PERSONALLY LOVE SAMSUNGS TOUCHWIZ UI, IT GIVES USERS MORE OPTIONS TO CUSTOMIZE THEIR PHONE.MY  FREIND HAS MMX A116 WITH STOCK UI, ACCORDING TO ME GRAND  IS MORE COMFORTABLE TO USE (SOFTWARE WISE).THOUGH MMX A116 IS SIMPLY GOOD, NOT LIKE GRAND.I HAVE CHECKED MANY REVIEWS MENTIONING THAT GRAND DISPLAY IS NOT VERY GOOD.BUT WHEN PHONE COMES TO MY HAND I REALIZE THAT ITS DISPLAY IS QUITE GOOD &AMP; COLORS ARE VIBRANT.I LIKE SAM'S APPS, MULTIWINDOW, POP UP PLAYER.
      
      THERE ARE SOME CONS ALSO:
      
      1) SOMETIMES GOOGLE PLAY STORE STOPPED WORKING CRASHES 4-5 TIMES.
      
      2) BATTERY LIFE IS AROUND 14-15 HOURS IN SINGLE CHARGE.
      
      3) ITS INTERNAL MEMORY AVAILABILITY FROM 8 GB I GET ONLY 4.04 GB THOUGH ITS ENOUGH.
      
      
      PROS:
      
      1) GRAND PERFORMANCE.
      
      2) RICH SOFTWARE EXPERIENCE BETTER THAN ALL STOCK RUNNING PHONES LIKE MMX A116, XOLO, KARBONN ETC.
      
      3)CAMERAS PERFORMANCE IS QUITE WELL.
      
      
      SO , SAMMY HAS DONE VERY GOOD JOB BY BRINGING  ALMOST ALL S3 &AMP;NOTE 2 FEATURE IN LESSER PRICE.I'LL RECOMMEND THIS PHONE.ITSGR8 BUY.
      
      FIRMWARE VERSION : I9082XXXAMD1"
Galaxy Grand,4,"I BOUGHT IT 10 DAYS AGO ITS THE BEST PHONE IT WORKS SUPER FINE, GREAT CAMERA, SUPER FAST GAMING, MULTI-TASKING IS EASY THE ONLY THING IS ITS A LIL HEAVY BESIDE THAT THERE IS EVERYTHING IN THIS PHONE THAT U CAN ASK FOR. PEOPLE WHO ARE WORRIED ABOUT ITS LOW RESOLUTION DONT WORRY ABOUT IT. I BARELY NOTICED THAT THING EVER SCREEN IS SUPER FINE. THOSE WHO CANT AFFORD BUYING S3 &AMP; S4 CAN OPT FOR THIS GRAND.
      
      
      I ORDERED IT IN FLIPKART ON 21ST APRIL BY 22ND APRIL IT IS IN MY HANDS.. FLIPKART PACKING AND DELEVERY IS SO FAST.."
Galaxy Grand,4,"I BOUGHT THIS PHONE 2 WEEKS BACK AND OBSERVED PHONE AUDIO THRU EAR PHONE WAS NOT WORKING. THEN I WENT TO SAMSUNG SERVICE CENTER AND THEY TOLD ME THAT, PROBLEM WITH AUDIO JACK AND SHOULD BE REPLACED. THEN I CALLED FLIP KART CUSTOMER SUPPORT AND INFORMED THEM ABOUT THE DEFECT. IMMEDIATELY, THEY HAVE SENT REPLACEMENT MOBILE.
      
      
      THANK YOU SO MUCH FLIP KART.
      
      
      CONS : SOME TIME IT IS SLOW EVEN IF U TRY TO OPEN CONTACTS, REST ALL LOOKS FINE FOR ME"
